cod poblacion,poblacion,cod provincia,provincia
62,Benigànim,46,Valencia/València
104,Quatretonda,46,Valencia/València
196,Pinet,46,Valencia/València
57,Benicolet,46,Valencia/València
150,Llutxent,46,Valencia/València
138,Guadasséquies,46,Valencia/València
69,Benissuera,46,Valencia/València
226,Sempere,46,Valencia/València
49,Bellús,46,Valencia/València
244,Torrent,46,Valencia/València
200,la Pobla del Duc,46,Valencia/València
90,Castelló de Rugat,46,Valencia/València
43,Aielo de Rugat,46,Valencia/València
234,Sot de Chera,46,Valencia/València
175,Montitxelvo/Montichelvo,46,Valencia/València
219,Rugat,46,Valencia/València
240,Terrateig,46,Valencia/València
221,Salem,46,Valencia/València
210,Ráfol de Salem,46,Valencia/València
56,Beniatjar,46,Valencia/València
185,Otos,46,Valencia/València
183,l'Olleria,46,Valencia/València
6,Albaida,46,Valencia/València
47,Bèlgida,46,Valencia/València
86,Carrícola,46,Valencia/València
68,Benissoda,46,Valencia/València
3,Atzeneta d'Albaida,46,Valencia/València
184,Ontinyent,46,Valencia/València
72,Bocairent,46,Valencia/València
4,Agullent,46,Valencia/València
75,Bufali,46,Valencia/València
189,el Palomar,46,Valencia/València
173,Montaverner,46,Valencia/València
27,Alfarrasí,46,Valencia/València
132,Genovés,46,Valencia/València
244,Torrent,46,Valencia/València
244,Torrent,46,Valencia/València
223,Sedaví,46,Valencia/València
22,Alfafar,46,Valencia/València
54,Benetússer,46,Valencia/València
152,Llocnou de la Corona,46,Valencia/València
169,Mislata,46,Valencia/València
102,Quart de Poblet,46,Valencia/València
159,Manises,46,Valencia/València
110,Xirivella,46,Valencia/València
21,Aldaia,46,Valencia/València
5,Alaquàs,46,Valencia/València
190,Paterna,46,Valencia/València
190,Paterna,46,Valencia/València
190,Paterna,46,Valencia/València
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
165,Tordesillas,47,Valladolid
36,Casasola de Arión,47,Valladolid
210,Villalar de los Comuneros,47,Valladolid
113,Pedrosa del Rey,47,Valladolid
213,Villalbarba,47,Valladolid
165,Tordesillas,47,Valladolid
83,Matilla de los Caños,47,Valladolid
166,Torrecilla de la Abadesa,47,Valladolid
190,Velilla,47,Valladolid
17,Bercero,47,Valladolid
18,Berceruelo,47,Valladolid
121,Pollos,47,Valladolid
97,Mota del Marqués,47,Valladolid
149,San Pelayo,47,Valladolid
14,Barruelo del Valle,47,Valladolid
168,Torrecilla de la Torre,47,Valladolid
1,Adalia,47,Valladolid
142,San Cebrián de Mazote,47,Valladolid
161,Simancas,47,Valladolid
135,Robladillo,47,Valladolid
191,Velliza,47,Valladolid
71,Geria,47,Valladolid
216,Villán de Tordesillas,47,Valladolid
165,Tordesillas,47,Valladolid
146,San Miguel del Pino,47,Valladolid
188,Vega de Valdetronco,47,Valladolid
81,Marzales,47,Valladolid
151,San Salvador,47,Valladolid
171,Torrelobatón,47,Valladolid
69,Gallegos de Hornija,47,Valladolid
225,Villasexmir,47,Valladolid
76,Laguna de Duero,47,Valladolid
186,Valladolid,47,Valladolid
193,Viana de Cega,47,Valladolid
23,Boecillo,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
155,Santovenia de Pisuerga,47,Valladolid
122,Portillo,47,Valladolid
6,Aldea de San Miguel,47,Valladolid
175,Tudela de Duero,47,Valladolid
7,Aldeamayor de San Martín,47,Valladolid
145,San Miguel del Arroyo,47,Valladolid
32,Camporredondo,47,Valladolid
194,Viloria,47,Valladolid
7,Aldeamayor de San Martín,47,Valladolid
76,Laguna de Duero,47,Valladolid
175,Tudela de Duero,47,Valladolid
133,Renedo de Esgueva,47,Valladolid
44,Castronuevo de Esgueva,47,Valladolid
224,Villarmentero de Esgueva,47,Valladolid
105,Olmos de Esgueva,47,Valladolid
117,Piña de Esgueva,47,Valladolid
61,Esguevillas de Esgueva,47,Valladolid
9,Amusquillo,47,Valladolid
206,Villafuerte,47,Valladolid
200,Villaco,47,Valladolid
47,Castroverde de Cerrato,47,Valladolid
169,Torre de Esgueva,47,Valladolid
62,Fombellida,47,Valladolid
34,Canillas de Esgueva,47,Valladolid
92,Montealegre de Campos,47,Valladolid
60,Encinas de Esgueva,47,Valladolid
230,Wamba,47,Valladolid
51,Ciguñuela,47,Valladolid
41,Castrodeza,47,Valladolid
52,Cistérniga,47,Valladolid
98,Mucientes,47,Valladolid
66,Fuensaldaña,47,Valladolid
10,Arroyo de la Encomienda,47,Valladolid
111,La Pedraja de Portillo,47,Valladolid
186,Valladolid,47,Valladolid
186,Valladolid,47,Valladolid
184,Valoria la Buena,47,Valladolid
144,San Martín de Valvení,47,Valladolid
11,Ataquines,47,Valladolid
147,San Pablo de la Moraleja,47,Valladolid
100,Muriel,47,Valladolid
141,Salvador de Zapardiel,47,Valladolid
124,Pozaldez,47,Valladolid
82,Matapozuelos,47,Valladolid
74,Hornillos de Eresma,47,Valladolid
5,Alcazarén,47,Valladolid
82,Matapozuelos,47,Valladolid
159,Serrada,47,Valladolid
192,Ventosa de la Cuesta,47,Valladolid
218,Villanueva de Duero,47,Valladolid
182,Valdestillas,47,Valladolid
90,Mojados,47,Valladolid
27,Cabezón de Pisuerga,47,Valladolid
50,Cigales,47,Valladolid
55,Corcos,47,Valladolid
55,Corcos,47,Valladolid
174,Trigueros del Valle,47,Valladolid
130,Quintanilla de Trigueros,47,Valladolid
57,Cubillas de Santa Marta,47,Valladolid
114,Peñafiel,47,Valladolid
30,Campaspero,47,Valladolid
33,Canalejas de Peñafiel,47,Valladolid
63,Fompedraza,47,Valladolid
12,Bahabón,47,Valladolid
170,Torre de Peñafiel,47,Valladolid
172,Torrescárcela,47,Valladolid
114,Peñafiel,47,Valladolid
54,Cogeces del Monte,47,Valladolid
77,Langayo,47,Valladolid
114,Peñafiel,47,Valladolid
80,Manzanillo,47,Valladolid
116,Pesquera de Duero,47,Valladolid
119,Piñel de Arriba,47,Valladolid
137,Roturas,47,Valladolid
118,Piñel de Abajo,47,Valladolid
59,Curiel de Duero,47,Valladolid
56,Corrales de Duero,47,Valladolid
143,San Llorente,47,Valladolid
180,Valdearcos de la Vega,47,Valladolid
22,Bocos de Duero,47,Valladolid
38,Castrillo de Duero,47,Valladolid
106,Olmos de Peñafiel,47,Valladolid
114,Peñafiel,47,Valladolid
131,Rábano,47,Valladolid
170,Torre de Peñafiel,47,Valladolid
175,Tudela de Duero,47,Valladolid
93,Montemayor de Pililla,47,Valladolid
110,La Parrilla,47,Valladolid
195,Villabáñez,47,Valladolid
226,Villavaquerín,47,Valladolid
39,Castrillo-Tejeriego,47,Valladolid
173,Traspinedo,47,Valladolid
154,Santibáñez de Valcorba,47,Valladolid
154,Santibáñez de Valcorba,47,Valladolid
157,Sardón de Duero,47,Valladolid
129,Quintanilla de Onésimo,47,Valladolid
179,Valbuena de Duero,47,Valladolid
103,Olivares de Duero,47,Valladolid
127,Quintanilla de Arriba,47,Valladolid
85,Medina del Campo,47,Valladolid
104,Olmedo,47,Valladolid
79,Llano de Olmedo,47,Valladolid
2,Aguasal,47,Valladolid
68,Fuente-Olmedo,47,Valladolid
21,Bocigas,47,Valladolid
8,Almenara de Adaja,47,Valladolid
126,Puras,47,Valladolid
75,Íscar,47,Valladolid
225,Pajares de la Laguna,37,Salamanca
112,Pedrajas de San Esteban,47,Valladolid
53,Cogeces de Íscar,47,Valladolid
87,Megeces,47,Valladolid
123,Pozal de Gallinas,47,Valladolid
104,Olmedo,47,Valladolid
132,Ramiro,47,Valladolid
95,Moraleja de las Panaderas,47,Valladolid
31,El Campillo,47,Valladolid
25,Brahojos de Medina,47,Valladolid
20,Bobadilla del Campo,47,Valladolid
189,Velascálvaro,47,Valladolid
102,Nueva Villa de las Torres,47,Valladolid
228,Villaverde de Medina,47,Valladolid
35,Carpio,47,Valladolid
65,Fresno el Viejo,47,Valladolid
139,Rueda,47,Valladolid
158,La Seca,47,Valladolid
85,Medina del Campo,47,Valladolid
139,Rueda,47,Valladolid
85,Medina del Campo,47,Valladolid
156,San Vicente del Palacio,47,Valladolid
138,Rubí de Bracamonte,47,Valladolid
67,Fuente el Sol,47,Valladolid
49,Cervillego de la Cruz,47,Valladolid
78,Lomoviejo,47,Valladolid
101,Nava del Rey,47,Valladolid
139,Rueda,47,Valladolid
4,Alaejos,47,Valladolid
160,Siete Iglesias de Trabancos,47,Valladolid
37,Castrejón de Trabancos,47,Valladolid
167,Torrecilla de la Orden,47,Valladolid
45,Castronuño,47,Valladolid
204,Villafranca de Duero,47,Valladolid
150,San Román de Hornija,47,Valladolid
214,Villalón de Campos,47,Valladolid
70,Gatón de Campos,47,Valladolid
203,Villafrades de Campos,47,Valladolid
73,Herrín de Campos,47,Valladolid
199,Villacid de Campos,47,Valladolid
208,Villagómez la Nueva,47,Valladolid
219,Villanueva de la Condesa,47,Valladolid
26,Bustillo de Chaves,47,Valladolid
153,Santervás de Campos,47,Valladolid
64,Fontihoyuelo,47,Valladolid
187,Vega de Ruiponce,47,Valladolid
198,Villacarralón,47,Valladolid
231,Zaratán,47,Valladolid
217,Villanubla,47,Valladolid
99,La Mudarra,47,Valladolid
212,Villalba de los Alcores,47,Valladolid
115,Peñaflor de Hornija,47,Valladolid
43,Castromonte,47,Valladolid
58,Cuenca de Campos,47,Valladolid
46,Castroponce,47,Valladolid
176,La Unión de Campos,47,Valladolid
15,Becilla de Valderaduey,47,Valladolid
177,Urones de Castroponce,47,Valladolid
183,Valdunquillo,47,Valladolid
134,Roales de Campos,47,Valladolid
128,Quintanilla del Molar,47,Valladolid
13,Barcial de la Loma,47,Valladolid
209,Villalán de Campos,47,Valladolid
24,Bolaños de Campos,47,Valladolid
229,Villavicencio de los Caballeros,47,Valladolid
84,Mayorga,47,Valladolid
89,Melgar de Arriba,47,Valladolid
88,Melgar de Abajo,47,Valladolid
91,Monasterio de Vega,47,Valladolid
40,Castrobol,47,Valladolid
211,Villalba de la Loma,47,Valladolid
28,Cabezón de Valderaduey,47,Valladolid
140,Saelices de Mayorga,47,Valladolid
185,Valverde de Campos,47,Valladolid
94,Moral de la Reina,47,Valladolid
48,Ceinos de Campos,47,Valladolid
86,Medina de Rioseco,47,Valladolid
186,Valladolid,47,Valladolid
205,Villafrechós,47,Valladolid
96,Morales de Campos,47,Valladolid
152,Santa Eufemia del Arroyo,47,Valladolid
109,Palazuelo de Vedija,47,Valladolid
222,Villanueva de San Mancio,47,Valladolid
19,Berrueces,47,Valladolid
215,Villamuriel de Campos,47,Valladolid
3,Aguilar de Campos,47,Valladolid
196,Villabaruz de Campos,47,Valladolid
162,Tamariz de Campos,47,Valladolid
86,Medina de Rioseco,47,Valladolid
92,Montealegre de Campos,47,Valladolid
181,Valdenebro de los Valles,47,Valladolid
197,Villabrágima,47,Valladolid
164,Tordehumos,47,Valladolid
125,Pozuelo de la Orden,47,Valladolid
29,Cabreros del Monte,47,Valladolid
207,Villagarcía de Campos,47,Valladolid
220,Villanueva de los Caballeros,47,Valladolid
148,San Pedro de Latarce,47,Valladolid
223,Villardefrades,47,Valladolid
178,Urueña,47,Valladolid
163,Tiedra,47,Valladolid
16,Benafarces,47,Valladolid
42,Castromembibre,47,Valladolid
227,Villavellid,47,Valladolid
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
11,Arrigorriaga,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
20,Bilbao,48,Bizkaia
69,Mungia,48,Bizkaia
40,Gatika,48,Bizkaia
53,Laukiz,48,Bizkaia
61,Maruri-Jatabe,48,Bizkaia
38,Gamiz-Fika,48,Bizkaia
10,Arrieta,48,Bizkaia
66,Morga,48,Bizkaia
35,Fruiz,48,Bizkaia
64,Meñaka,48,Bizkaia
69,Mungia,48,Bizkaia
12,Bakio,48,Bizkaia
6,Arantzazu,48,Bizkaia
94,Igorre,48,Bizkaia
26,Dima,48,Bizkaia
23,Artea,48,Bizkaia
93,Areatza,48,Bizkaia
24,Zeanuri,48,Bizkaia
88,Ubide,48,Bizkaia
904,Sondika,48,Bizkaia
89,Urduliz,48,Bizkaia
901,Derio,48,Bizkaia
901,Derio,48,Bizkaia
905,Zamudio,48,Bizkaia
903,Loiu,48,Bizkaia
86,Sopuerta,48,Bizkaia
86,Sopuerta,48,Bizkaia
37,Galdames,48,Bizkaia
42,Gordexola,48,Bizkaia
42,Gordexola,48,Bizkaia
52,Larrabetzu,48,Bizkaia
81,Lezama,48,Bizkaia
27,Durango,48,Bizkaia
39,Garai,48,Bizkaia
72,Otxandio,48,Bizkaia
59,Mañaria,48,Bizkaia
50,Izurtza,48,Bizkaia
910,Iurreta,48,Bizkaia
1,Abadiño,48,Bizkaia
32,Elorrio,48,Bizkaia
19,Berriz,48,Bizkaia
19,Berriz,48,Bizkaia
95,Zaldibar,48,Bizkaia
34,Ermua,48,Bizkaia
58,Mallabia,48,Bizkaia
60,Markina-Xemein,48,Bizkaia
60,Markina-Xemein,48,Bizkaia
30,Etxebarria,48,Bizkaia
60,Markina-Xemein,48,Bizkaia
915,Ziortza-Bolibar,48,Bizkaia
57,Lekeitio,48,Bizkaia
28,Ea,48,Bizkaia
49,Ispaster,48,Bizkaia
47,Gizaburuaga,48,Bizkaia
4,Amoroto,48,Bizkaia
63,Mendexa,48,Bizkaia
91,Atxondo,48,Bizkaia
91,Atxondo,48,Bizkaia
46,Gernika-Lumo,48,Bizkaia
79,Errigoiti,48,Bizkaia
31,Elantxobe,48,Bizkaia
28,Ea,48,Bizkaia
48,Ibarrangelu,48,Bizkaia
909,Nabarniz,48,Bizkaia
33,Ereño,48,Bizkaia
41,Gautegiz Arteaga,48,Bizkaia
907,Kortezubi,48,Bizkaia
911,Ajangiz,48,Bizkaia
55,Lemoa,48,Bizkaia
3,Amorebieta-Etxano,48,Bizkaia
3,Amorebieta-Etxano,48,Bizkaia
21,Busturia,48,Bizkaia
68,Mundaka,48,Bizkaia
17,Bermeo,48,Bizkaia
70,Aulesti,48,Bizkaia
7,Munitibar-Arbatzegi Gerrikaitz,48,Bizkaia
62,Mendata,48,Bizkaia
914,Arratzu,48,Bizkaia
914,Arratzu,48,Bizkaia
92,Bedia,48,Bizkaia
67,Muxika,48,Bizkaia
914,Arratzu,48,Bizkaia
67,Muxika,48,Bizkaia
906,Forua,48,Bizkaia
908,Murueta,48,Bizkaia
76,Sukarrieta,48,Bizkaia
75,Orozko,48,Bizkaia
75,Orozko,48,Bizkaia
29,Etxebarri,48,Bizkaia
74,Urduña/Orduña,48,Bizkaia
97,Zaratamo,48,Bizkaia
11,Arrigorriaga,48,Bizkaia
65,Ugao-Miraballes,48,Bizkaia
74,Urduña/Orduña,48,Bizkaia
9,Arrankudiaga,48,Bizkaia
5,Arakaldo,48,Bizkaia
9,Arrankudiaga,48,Bizkaia
25,Zeberio,48,Bizkaia
2,Abanto y Ciérvana-Abanto Zierbena,48,Bizkaia
913,Zierbena,48,Bizkaia
80,Valle de Trápaga-Trapagaran,48,Bizkaia
80,Valle de Trápaga-Trapagaran,48,Bizkaia
83,Ortuella,48,Bizkaia
2,Abanto y Ciérvana-Abanto Zierbena,48,Bizkaia
71,Muskiz,48,Bizkaia
85,Sopela,48,Bizkaia
89,Urduliz,48,Bizkaia
56,Lemoiz,48,Bizkaia
43,Gorliz,48,Bizkaia
77,Plentzia,48,Bizkaia
43,Gorliz,48,Bizkaia
16,Berango,48,Bizkaia
14,Barrika,48,Bizkaia
73,Ondarroa,48,Bizkaia
18,Berriatua,48,Bizkaia
90,Balmaseda,48,Bizkaia
912,Alonsotegi,48,Bizkaia
45,Güeñes,48,Bizkaia
45,Güeñes,48,Bizkaia
45,Güeñes,48,Bizkaia
96,Zalla,48,Bizkaia
96,Zalla,48,Bizkaia
86,Sopuerta,48,Bizkaia
96,Zalla,48,Bizkaia
86,Sopuerta,48,Bizkaia
8,Artzentales,48,Bizkaia
87,Trucios-Turtzioz,48,Bizkaia
22,Karrantza Harana/Valle de Carranza,48,Bizkaia
22,Karrantza Harana/Valle de Carranza,48,Bizkaia
51,Lanestosa,48,Bizkaia
13,Barakaldo,48,Bizkaia
13,Barakaldo,48,Bizkaia
13,Barakaldo,48,Bizkaia
84,Sestao,48,Bizkaia
78,Portugalete,48,Bizkaia
44,Getxo,48,Bizkaia
54,Leioa,48,Bizkaia
902,Erandio,48,Bizkaia
36,Galdakao,48,Bizkaia
15,Basauri,48,Bizkaia
82,Santurtzi,48,Bizkaia
44,Getxo,48,Bizkaia
44,Getxo,48,Bizkaia
44,Getxo,48,Bizkaia
44,Getxo,48,Bizkaia
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
275,Zamora,49,Zamora
260,Villanueva del Campo,49,Zamora
43,Castroverde de Campos,49,Zamora
119,Molacillos,49,Zamora
122,Monfarracinos,49,Zamora
121,Mombuey,49,Zamora
222,Torres del Carrizal,49,Zamora
22,Benegiles,49,Zamora
16,Aspariegos,49,Zamora
47,Cerecinos del Carrizal,49,Zamora
14,Arquillinos,49,Zamora
246,Villalba de la Lampreana,49,Zamora
160,Pobladura de Valderaduey,49,Zamora
42,Castronuevo,49,Zamora
35,Cañizo,49,Zamora
190,San Martín de Valderaduey,49,Zamora
266,Villárdiga,49,Zamora
108,Manganeses de la Lampreana,49,Zamora
252,Villamayor de Campos,49,Zamora
263,Villar de Fallaves,49,Zamora
232,Vega de Villalobos,49,Zamora
248,Villalobos,49,Zamora
236,Vidayanes,49,Zamora
185,San Agustín del Pozo,49,Zamora
175,Revellinos,49,Zamora
242,Villafáfila,49,Zamora
242,Villafáfila,49,Zamora
268,Villarrín de Campos,49,Zamora
214,Tábara,49,Zamora
63,Faramontanos de Tábara,49,Zamora
141,Pajares de la Lampreana,49,Zamora
155,Piedrahita de Castro,49,Zamora
186,San Cebrián de Castro,49,Zamora
153,Perilla de Castro,49,Zamora
202,Santa Eufemia del Barco,49,Zamora
138,Olmillos de Castro,49,Zamora
138,Olmillos de Castro,49,Zamora
164,Pozuelo de Tábara,49,Zamora
133,Moreruela de Tábara,49,Zamora
123,Montamarta,49,Zamora
125,Moraleja del Vino,49,Zamora
90,Gema,49,Zamora
10,Arcenillas,49,Zamora
39,Casaseca de las Chanas,49,Zamora
210,Sanzoles,49,Zamora
234,Venialbo,49,Zamora
146,El Pego,49,Zamora
24,La Bóveda de Toro,49,Zamora
93,Guarrate,49,Zamora
103,Madridanos,49,Zamora
245,Villalazán,49,Zamora
261,Villaralbo,49,Zamora
36,Carbajales de Alba,49,Zamora
202,Santa Eufemia del Barco,49,Zamora
142,Palacios del Pan,49,Zamora
9,Andavías,49,Zamora
111,Manzanal del Barco,49,Zamora
237,Videmala,49,Zamora
135,Muelas del Pan,49,Zamora
135,Muelas del Pan,49,Zamora
237,Videmala,49,Zamora
247,Villalcampo,49,Zamora
135,Muelas del Pan,49,Zamora
151,El Perdigón,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
77,Fresno de Sayago,49,Zamora
149,Peñausende,49,Zamora
8,Almeida de Sayago,49,Zamora
126,Moraleja de Sayago,49,Zamora
149,Peñausende,49,Zamora
5,Alfaraz de Sayago,49,Zamora
149,Peñausende,49,Zamora
7,Almaraz de Duero,49,Zamora
269,Villaseco del Pan,49,Zamora
194,San Pedro de la Nave-Almendra,49,Zamora
194,San Pedro de la Nave-Almendra,49,Zamora
127,Morales del Vino,49,Zamora
127,Morales del Vino,49,Zamora
44,Cazurra,49,Zamora
96,Jambrina,49,Zamora
148,Peleas de Abajo,49,Zamora
227,Valcabado,49,Zamora
178,Roales,49,Zamora
95,La Hiniesta,49,Zamora
275,Zamora,49,Zamora
23,Bermillo de Sayago,49,Zamora
8,Almeida de Sayago,49,Zamora
180,Roelos de Sayago,49,Zamora
23,Bermillo de Sayago,49,Zamora
37,Carbellino,49,Zamora
183,Salce,49,Zamora
136,Muga de Sayago,49,Zamora
64,Fariza,49,Zamora
64,Fariza,49,Zamora
101,Luelmo,49,Zamora
23,Bermillo de Sayago,49,Zamora
77,Fresno de Sayago,49,Zamora
23,Bermillo de Sayago,49,Zamora
65,Fermoselle,49,Zamora
264,Villar del Buey,49,Zamora
264,Villar del Buey,49,Zamora
264,Villar del Buey,49,Zamora
264,Villar del Buey,49,Zamora
265,Villardiegua de la Ribera,49,Zamora
240,Villadepera,49,Zamora
12,Argañín,49,Zamora
88,Gamones,49,Zamora
221,Torregamones,49,Zamora
131,Moralina,49,Zamora
124,Moral de Sayago,49,Zamora
23,Bermillo de Sayago,49,Zamora
23,Bermillo de Sayago,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
152,Pereruela,49,Zamora
166,Puebla de Sanabria,49,Zamora
121,Mombuey,49,Zamora
112,Manzanal de los Infantes,49,Zamora
48,Cernadilla,49,Zamora
150,Peque,49,Zamora
177,Rionegro del Puente,49,Zamora
121,Mombuey,49,Zamora
134,Muelas de los Caballeros,49,Zamora
112,Manzanal de los Infantes,49,Zamora
179,Robleda-Cervantes,49,Zamora
143,Palacios de Sanabria,49,Zamora
179,Robleda-Cervantes,49,Zamora
143,Palacios de Sanabria,49,Zamora
143,Palacios de Sanabria,49,Zamora
181,Rosinos de la Requejada,49,Zamora
181,Rosinos de la Requejada,49,Zamora
181,Rosinos de la Requejada,49,Zamora
17,Asturianos,49,Zamora
17,Asturianos,49,Zamora
48,Cernadilla,49,Zamora
177,Rionegro del Puente,49,Zamora
120,Molezuelas de la Carballeda,49,Zamora
57,Cubo de Benavente,49,Zamora
225,Uña de Quintana,49,Zamora
177,Rionegro del Puente,49,Zamora
231,Vega de Tera,49,Zamora
231,Vega de Tera,49,Zamora
32,Calzadilla de Tera,49,Zamora
231,Vega de Tera,49,Zamora
33,Camarzana de Tera,49,Zamora
204,Santa María de Valverde,49,Zamora
259,Villanueva de las Peras,49,Zamora
167,Pueblica de Valverde,49,Zamora
66,Ferreras de Abajo,49,Zamora
66,Ferreras de Abajo,49,Zamora
67,Ferreras de Arriba,49,Zamora
139,Otero de Bodas,49,Zamora
67,Ferreras de Arriba,49,Zamora
139,Otero de Bodas,49,Zamora
97,Justel,49,Zamora
62,Espadañedo,49,Zamora
134,Muelas de los Caballeros,49,Zamora
